chrom	pos	cM_m	cM_f	LG
CHR4	33959219	29.819	40.278	LG03
CHR4	34079149	58.985	63.889	LG03
CHR4	34096193	58.985	63.889	LG03
CHR4	34111072	58.985	75.000	LG03
CHR4	34178292	58.985	65.278	LG03
CHR4	34178373	58.985	65.278	LG03
CHR4	34186256	58.985	77.778	LG03
CHR4	34186268	58.985	76.389	LG03
CHR4	34247712	50.652	56.944	LG03
CHR4	34278752	58.985	63.889	LG03
CHR4	34376554	58.985	65.278	LG03
CHR4	34376570	53.430	62.500	LG03
CHR4	34380047	58.985	68.056	LG03
CHR4	34380073	58.985	68.056	LG03
CHR4	34380140	58.985	68.056	LG03
CHR4	34393286	53.430	62.500	LG03
CHR4	34393401	58.985	68.056	LG03
CHR4	34426268	53.430	62.500	LG03
CHR4	34426284	53.430	62.500	LG03
CHR4	34426367	58.985	66.667	LG03
CHR4	34520158	53.430	62.500	LG03
CHR4	34520160	53.430	62.500	LG03
CHR4	34570709	53.430	62.500	LG03
CHR4	34599649	58.985	63.889	LG03
CHR4	3464418	29.819	38.889	LG03
CHR4	3464452	39.541	41.667	LG03
CHR4	34693332	58.985	65.278	LG03
CHR4	34693389	58.985	65.278	LG03
CHR4	34865119	53.430	62.500	LG03
CHR4	34865140	53.430	62.500	LG03
CHR4	34933055	53.430	62.500	LG03
CHR4	35071184	58.985	66.667	LG03
CHR4	35253218	61.763	100.000	LG03
CHR4	35277102	58.985	68.056	LG03
CHR4	35448371	53.430	62.500	LG03
CHR4	35448407	53.430	62.500	LG03
CHR4	35448420	53.430	62.500	LG03
CHR4	35448438	53.430	62.500	LG03
CHR4	35466740	53.430	62.500	LG03
CHR4	35481347	39.541	43.056	LG03
CHR4	35511666	58.985	69.444	LG03
CHR4	35511698	58.985	63.889	LG03
CHR4	35660998	58.985	68.056	LG03
CHR4	35661017	53.430	62.500	LG03
CHR4	35683140	58.985	63.889	LG03
CHR4	35683242	58.985	65.278	LG03
CHR4	35730616	58.985	66.667	LG03
CHR4	35743519	58.985	66.667	LG03
CHR4	35743522	58.985	66.667	LG03
CHR4	35743534	58.985	66.667	LG03
CHR4	35743552	58.985	66.667	LG03
CHR4	35743564	58.985	68.056	LG03
CHR4	35755938	50.652	56.944	LG03
CHR4	35785645	58.985	65.278	LG03
CHR4	35785654	58.985	65.278	LG03
CHR4	35785661	58.985	66.667	LG03
CHR4	35785675	58.985	65.278	LG03
CHR4	35785693	58.985	65.278	LG03
CHR4	35785701	58.985	65.278	LG03
CHR4	35970032	45.096	52.778	LG03
CHR4	35986836	53.430	62.500	LG03
CHR4	3600065	29.819	38.889	LG03
CHR4	36065976	53.430	62.500	LG03
CHR4	36089142	58.985	73.611	LG03
CHR4	36163167	58.985	63.889	LG03
CHR4	36163175	58.985	68.056	LG03
CHR4	361797	18.707	4.167	LG03
CHR4	36182529	50.652	56.944	LG03
CHR4	3620856	29.819	38.889	LG03
CHR4	36235996	50.652	56.944	LG03
CHR4	36249756	50.652	56.944	LG03
CHR4	3625433	29.819	38.889	LG03
CHR4	3625448	29.819	38.889	LG03
CHR4	3625485	39.541	41.667	LG03
CHR4	3625487	29.819	40.278	LG03
CHR4	36261245	53.430	62.500	LG03
CHR4	36295546	58.985	63.889	LG03
CHR4	36295640	58.985	63.889	LG03
CHR4	36301560	53.430	62.500	LG03
CHR4	36301562	53.430	62.500	LG03
CHR4	3641101	39.541	41.667	LG03
CHR4	3641105	39.541	41.667	LG03
CHR4	3641129	39.541	41.667	LG03
CHR4	3641139	45.096	51.389	LG03
CHR4	3641150	29.819	38.889	LG03
CHR4	3641152	39.541	41.667	LG03
CHR4	3641153	39.541	41.667	LG03
CHR4	3641155	29.819	40.278	LG03
CHR4	3641171	29.819	40.278	LG03
CHR4	3641180	29.819	38.889	LG03
CHR4	36447608	53.430	62.500	LG03
CHR4	36517781	53.430	62.500	LG03
CHR4	3663825	29.819	38.889	LG03
CHR4	36883184	53.430	62.500	LG03
CHR4	36883234	58.985	76.389	LG03
CHR4	36977170	50.652	56.944	LG03
CHR4	3704530	29.819	40.278	LG03
CHR4	37302949	58.985	73.611	LG03
CHR4	37303005	58.985	73.611	LG03
CHR4	37323796	58.985	73.611	LG03
CHR4	37427979	45.096	47.222	LG03
CHR4	37428056	58.985	73.611	LG03
CHR4	37428158	53.430	62.500	LG03
CHR4	3748730	39.541	43.056	LG03
CHR4	3748732	39.541	43.056	LG03
CHR4	3748746	39.541	43.056	LG03
CHR4	37521446	50.652	56.944	LG03
CHR4	37521477	50.652	56.944	LG03
CHR4	37535629	24.263	9.722	LG03
CHR4	37535637	53.430	62.500	LG03
CHR4	3755148	29.819	40.278	LG03
CHR4	3755244	29.819	40.278	LG03
CHR4	37607493	58.985	72.222	LG03
CHR4	3765094	35.374	40.278	LG03
CHR4	37707549	58.985	73.611	LG03
CHR4	37707597	58.985	73.611	LG03
CHR4	37730017	58.985	72.222	LG03
CHR4	37775504	58.985	63.889	LG03
CHR4	37777178	58.985	65.278	LG03
CHR4	37792853	58.985	72.222	LG03
CHR4	37792884	58.985	72.222	LG03
CHR4	37840892	58.985	65.278	LG03
CHR4	37840912	58.985	72.222	LG03
CHR4	37867131	58.985	72.222	LG03
CHR4	37867142	58.985	72.222	LG03
CHR4	37867165	53.430	62.500	LG03
CHR4	37991615	50.652	56.944	LG03
CHR4	38011536	58.985	72.222	LG03
CHR4	38011541	58.985	72.222	LG03
CHR4	38011569	58.985	72.222	LG03
CHR4	38163600	53.430	62.500	LG03
CHR4	38248460	58.985	76.389	LG03
CHR4	38248529	58.985	76.389	LG03
CHR4	38248559	58.985	63.889	LG03
CHR4	38248577	58.985	63.889	LG03
CHR4	38288856	58.985	72.222	LG03
CHR4	38288893	53.430	62.500	LG03
CHR4	38385568	53.430	62.500	LG03
CHR4	38385572	53.430	62.500	LG03
CHR4	38385581	53.430	62.500	LG03
CHR4	38385588	58.985	73.611	LG03
CHR4	38385589	53.430	62.500	LG03
CHR4	38385590	58.985	73.611	LG03
CHR4	38412157	58.985	63.889	LG03
CHR4	38459046	58.985	72.222	LG03
CHR4	38459058	58.985	70.833	LG03
CHR4	38503162	53.430	62.500	LG03
CHR4	38503185	58.985	63.889	LG03
CHR4	38503186	58.985	63.889	LG03
CHR4	38503192	58.985	63.889	LG03
CHR4	38572129	29.819	34.722	LG03
CHR4	38686747	58.985	76.389	LG03
CHR4	38686795	58.985	63.889	LG03
CHR4	38686832	50.652	56.944	LG03
CHR4	38686833	58.985	76.389	LG03
CHR4	38686848	58.985	77.778	LG03
CHR4	38732493	58.985	76.389	LG03
CHR4	38732510	58.985	76.389	LG03
CHR4	38732511	58.985	76.389	LG03
CHR4	38732522	58.985	76.389	LG03
CHR4	38747639	58.985	76.389	LG03
CHR4	38747725	53.430	62.500	LG03
CHR4	38768519	58.985	76.389	LG03
CHR4	38768520	58.985	76.389	LG03
CHR4	38791180	58.985	76.389	LG03
CHR4	3882172	45.096	48.611	LG03
CHR4	38864272	58.985	76.389	LG03
CHR4	38864285	58.985	76.389	LG03
CHR4	38864306	58.985	76.389	LG03
CHR4	38864322	53.430	62.500	LG03
CHR4	38924171	58.985	72.222	LG03
CHR4	38931531	53.430	62.500	LG03
CHR4	38931536	58.985	75.000	LG03
CHR4	38931541	58.985	77.778	LG03
CHR4	38952743	58.985	73.611	LG03
CHR4	39026376	58.985	76.389	LG03
CHR4	39071494	58.985	81.944	LG03
CHR4	39071564	58.985	80.556	LG03
CHR4	39093485	58.985	79.167	LG03
CHR4	39093497	58.985	79.167	LG03
CHR4	39093504	58.985	79.167	LG03
CHR4	39103935	58.985	76.389	LG03
CHR4	3914018	45.096	44.444	LG03
CHR4	3914025	45.096	44.444	LG03
CHR4	39169875	50.652	56.944	LG03
CHR4	39210890	58.985	81.944	LG03
CHR4	39210929	29.819	37.500	LG03
CHR4	39269072	50.652	56.944	LG03
CHR4	392759	20.096	5.556	LG03
CHR4	392761	20.096	5.556	LG03
CHR4	392767	18.707	4.167	LG03
CHR4	39280228	58.985	63.889	LG03
CHR4	39340993	58.985	73.611	LG03
CHR4	39340996	58.985	77.778	LG03
CHR4	39403692	58.985	83.333	LG03
CHR4	39409871	45.096	51.389	LG03
CHR4	39415002	58.985	83.333	LG03
CHR4	39420709	58.985	81.944	LG03
CHR4	39473059	58.985	83.333	LG03
CHR4	39473066	45.096	51.389	LG03
CHR4	39473081	58.985	83.333	LG03
CHR4	39473084	58.985	83.333	LG03
CHR4	39473095	58.985	83.333	LG03
CHR4	39473097	58.985	83.333	LG03
CHR4	39473110	58.985	83.333	LG03
CHR4	39494319	58.985	83.333	LG03
CHR4	39554704	58.985	83.333	LG03
CHR4	39567253	58.985	83.333	LG03
CHR4	39567271	58.985	83.333	LG03
CHR4	39567379	58.985	80.556	LG03
CHR4	39567386	58.985	81.944	LG03
CHR4	39567407	58.985	81.944	LG03
CHR4	3975729	29.819	40.278	LG03
CHR4	3975754	29.819	40.278	LG03
CHR4	3993781	45.096	44.444	LG03
CHR4	3993784	45.096	44.444	LG03
CHR4	3993796	29.819	38.889	LG03
CHR4	39940432	58.985	83.333	LG03
CHR4	39965020	58.985	84.722	LG03
CHR4	40043944	58.985	83.333	LG03
CHR4	40043978	58.985	83.333	LG03
CHR4	40044001	58.985	84.722	LG03
CHR4	40044007	58.985	83.333	LG03
CHR4	40153689	58.985	83.333	LG03
CHR4	40153712	27.041	29.167	LG03
CHR4	40201006	58.985	83.333	LG03
CHR4	40267652	58.985	83.333	LG03
CHR4	40267658	58.985	83.333	LG03
CHR4	40267703	58.985	83.333	LG03
CHR4	40287917	58.985	84.722	LG03
CHR4	40421179	29.819	34.722	LG03
CHR4	40489853	27.041	29.167	LG03
CHR4	40542484	58.985	84.722	LG03
CHR4	40620200	27.041	29.167	LG03
CHR4	40620575	58.985	84.722	LG03
CHR4	40798910	58.985	63.889	LG03
CHR4	40833695	58.985	87.500	LG03
CHR4	40833734	58.985	84.722	LG03
CHR4	40833785	58.985	86.111	LG03
CHR4	40840811	63.152	103.430	LG03
CHR4	40866885	58.985	84.722	LG03
CHR4	4086887	45.096	44.444	LG03
CHR4	4086943	45.096	44.444	LG03
CHR4	40945494	61.763	100.000	LG03
CHR4	4107508	45.096	51.389	LG03
CHR4	4107535	45.096	52.778	LG03
CHR4	4107544	45.096	45.833	LG03
CHR4	4107557	45.096	45.833	LG03
CHR4	4107570	45.096	45.833	LG03
CHR4	41207757	58.985	86.111	LG03
CHR4	41221126	58.985	87.500	LG03
CHR4	41332571	58.985	87.500	LG03
CHR4	41444214	58.985	87.500	LG03
CHR4	41655649	61.763	100.000	LG03
CHR4	41868355	60.374	95.833	LG03
CHR4	41868359	60.374	95.833	LG03
CHR4	41868361	60.374	95.833	LG03
CHR4	41868393	60.374	95.833	LG03
CHR4	41868414	61.763	95.833	LG03
CHR4	41868415	60.374	95.833	LG03
CHR4	41868420	60.374	95.833	LG03
CHR4	41875665	58.985	91.667	LG03
CHR4	41914691	58.985	93.056	LG03
CHR4	41914706	58.985	93.056	LG03
CHR4	41961569	61.763	97.222	LG03
CHR4	42006203	63.152	101.389	LG03
CHR4	42140369	58.985	94.444	LG03
CHR4	42398131	63.152	101.389	LG03
CHR4	4268060	45.096	44.444	LG03
CHR4	42834366	61.763	100.000	LG03
CHR4	42907790	61.763	100.000	LG03
CHR4	42907811	63.152	100.000	LG03
CHR4	42979394	61.763	100.000	LG03
CHR4	43078343	61.763	100.000	LG03
CHR4	43078351	61.763	100.000	LG03
CHR4	43078370	63.152	103.430	LG03
CHR4	43078374	63.152	100.000	LG03
CHR4	43078375	61.763	100.000	LG03
CHR4	43126278	63.152	100.000	LG03
CHR4	43126284	61.763	100.000	LG03
CHR4	43126294	61.763	100.000	LG03
CHR4	43126296	61.763	100.000	LG03
CHR4	4334650	45.096	45.833	LG03
CHR4	43730227	66.998	107.511	LG03
CHR4	43730305	66.998	107.511	LG03
CHR4	43730316	66.998	107.511	LG03
CHR4	43730320	66.998	107.511	LG03
CHR4	4459294	35.374	40.278	LG03
CHR4	4459295	45.096	44.444	LG03
CHR4	4459327	45.096	44.444	LG03
CHR4	4563598	45.096	44.444	LG03
CHR4	4563634	58.985	63.889	LG03
CHR4	4563649	45.096	51.389	LG03
CHR4	4563676	45.096	44.444	LG03
CHR4	4584316	45.096	44.444	LG03
CHR4	4584358	45.096	44.444	LG03
CHR4	4587577	58.985	65.278	LG03
CHR4	4587586	45.096	44.444	LG03
CHR4	4587607	45.096	44.444	LG03
CHR4	4587649	58.985	65.278	LG03
CHR4	4617002	45.096	51.389	LG03
CHR4	4617103	45.096	44.444	LG03
CHR4	4617161	45.096	44.444	LG03
CHR4	4690668	45.096	44.444	LG03
CHR4	4690670	58.985	68.056	LG03
CHR4	4690696	58.985	63.889	LG03
CHR4	4690706	45.096	44.444	LG03
CHR4	4690728	45.096	44.444	LG03
CHR4	4833026	45.096	52.778	LG03
CHR4	4833080	45.096	51.389	LG03
CHR4	4854648	53.430	62.500	LG03
CHR4	4869903	45.096	51.389	LG03
CHR4	4869905	45.096	48.611	LG03
CHR4	4869928	45.096	51.389	LG03
CHR4	4869936	45.096	50.000	LG03
CHR4	4869939	45.096	51.389	LG03
CHR4	4869941	45.096	51.389	LG03
CHR4	4869945	45.096	48.611	LG03
CHR4	4920599	52.041	62.500	LG03
CHR4	4920612	45.096	52.778	LG03
CHR4	4920648	45.096	51.389	LG03
CHR4	4993261	39.541	44.444	LG03
CHR4	4993276	45.096	50.000	LG03
CHR4	4993283	53.430	62.500	LG03
CHR4	4993339	45.096	45.833	LG03
CHR4	5046762	53.430	62.500	LG03
CHR4	5046820	53.430	62.500	LG03
CHR4	5055064	45.096	51.389	LG03
CHR4	5055076	45.096	50.000	LG03
CHR4	5095634	45.096	51.389	LG03
CHR4	5095673	45.096	51.389	LG03
CHR4	5281281	53.430	62.500	LG03
CHR4	5536588	45.096	47.222	LG03
CHR4	5536662	45.096	47.222	LG03
CHR4	5593566	53.430	62.500	LG03
CHR4	5593580	53.430	62.500	LG03
CHR4	575802	16.667	4.167	LG03
CHR4	575830	16.667	4.167	LG03
CHR4	575842	24.263	9.722	LG03
CHR4	575933	24.263	9.722	LG03
CHR4	575944	27.041	9.722	LG03
CHR4	5771651	35.374	41.667	LG03
CHR4	5900532	50.652	59.722	LG03
CHR4	5975946	45.096	47.222	LG03
CHR4	6177514	50.652	56.944	LG03
CHR4	6210984	58.985	66.667	LG03
CHR4	6214610	45.096	52.778	LG03
CHR4	6214619	45.096	48.611	LG03
CHR4	6306713	53.430	62.500	LG03
CHR4	6306749	53.430	62.500	LG03
CHR4	6306750	50.652	56.944	LG03
CHR4	6321526	45.096	55.556	LG03
CHR4	6321539	27.041	19.444	LG03
CHR4	6328795	45.096	52.778	LG03
CHR4	6328815	45.096	52.778	LG03
CHR4	6328839	45.096	52.778	LG03
CHR4	6328847	45.096	52.778	LG03
CHR4	6330890	35.374	41.667	LG03
CHR4	6330961	45.096	55.556	LG03
CHR4	6330968	35.374	41.667	LG03
CHR4	6331010	58.985	65.278	LG03
CHR4	6352676	50.652	58.333	LG03
CHR4	6473468	45.096	52.778	LG03
CHR4	6473469	45.096	55.556	LG03
CHR4	6473481	45.096	55.556	LG03
CHR4	6473499	45.096	55.556	LG03
CHR4	6473510	45.096	52.778	LG03
CHR4	6487537	50.652	56.944	LG03
CHR4	6507796	45.096	48.611	LG03
CHR4	6507816	45.096	48.611	LG03
CHR4	6507856	45.096	51.389	LG03
CHR4	6556841	45.096	52.778	LG03
CHR4	6556853	45.096	52.778	LG03
CHR4	6593365	50.652	56.944	LG03
CHR4	6593452	50.652	56.944	LG03
CHR4	663414	27.041	9.722	LG03
CHR4	6634739	50.652	59.722	LG03
CHR4	6656151	50.652	59.722	LG03
CHR4	6656228	45.096	52.778	LG03
CHR4	6656241	45.096	50.000	LG03
CHR4	6814532	45.096	48.611	LG03
CHR4	6814593	36.763	41.667	LG03
CHR4	6845844	45.096	55.556	LG03
CHR4	6845871	50.652	55.556	LG03
CHR4	6845874	45.096	55.556	LG03
CHR4	6969295	45.096	47.222	LG03
CHR4	6969302	45.096	47.222	LG03
CHR4	6969313	53.430	62.500	LG03
CHR4	6969315	58.985	63.889	LG03
CHR4	6969332	53.430	62.500	LG03
CHR4	6969339	53.430	62.500	LG03
CHR4	6969342	50.652	56.944	LG03
CHR4	7072498	53.430	62.500	LG03
CHR4	7072580	45.096	51.389	LG03
CHR4	7108873	45.096	48.611	LG03
CHR4	7127696	45.096	52.778	LG03
CHR4	7127703	39.541	43.056	LG03
CHR4	7251397	24.263	9.722	LG03
CHR4	7273230	45.096	52.778	LG03
CHR4	727387	22.874	6.944	LG03
CHR4	727413	27.041	9.722	LG03
CHR4	727419	24.263	9.722	LG03
CHR4	7430168	29.819	40.278	LG03
CHR4	7472901	50.652	56.944	LG03
CHR4	7472947	45.096	48.611	LG03
CHR4	7490090	58.985	66.667	LG03
CHR4	7596770	50.652	56.944	LG03
CHR4	7596799	52.041	62.500	LG03
CHR4	7596802	45.096	55.556	LG03
CHR4	7629674	50.652	58.333	LG03
CHR4	7718657	52.041	59.722	LG03
CHR4	7718667	45.096	55.556	LG03
CHR4	7732501	53.430	62.500	LG03
CHR4	7732554	53.430	62.500	LG03
CHR4	7781807	45.096	55.556	LG03
CHR4	7781837	45.096	55.556	LG03
CHR4	779365	22.874	8.333	LG03
CHR4	7840189	45.096	52.778	LG03
CHR4	7840234	53.430	62.500	LG03
CHR4	916987	24.263	9.722	LG03
CHR5	46175725	52.041	59.722	LG03
CHR8	15198482	52.041	59.722	LG03
CHR8	15198484	50.652	59.722	LG03
chrom	pos	cM_m	cM_f	LG
CHR5	1019311	4.167	43.199	LG04
CHR5	1034713	4.167	43.199	LG04
CHR5	10799224	2.778	39.033	LG04
CHR5	10799252	11.111	66.810	LG04
CHR5	10799256	2.778	36.255	LG04
CHR5	10881365	6.944	48.755	LG04
CHR5	10881376	6.944	50.144	LG04
CHR5	10926829	11.111	68.199	LG04
CHR5	10926845	11.111	66.810	LG04
CHR5	10926882	11.111	66.810	LG04
CHR5	11001380	6.944	48.755	LG04
CHR5	1153036	1.389	12.069	LG04
CHR5	1153150	1.389	12.069	LG04
CHR5	11646012	6.944	47.366	LG04
CHR5	11646021	4.167	41.810	LG04
CHR5	11817532	4.167	43.199	LG04
CHR5	11840835	11.111	65.421	LG04
CHR5	12198743	6.944	50.144	LG04
CHR5	12198757	8.333	61.255	LG04
CHR5	12246947	6.944	48.755	LG04
CHR5	12327552	6.944	48.755	LG04
CHR5	12327562	6.944	48.755	LG04
CHR5	12327580	6.944	48.755	LG04
CHR5	12385266	11.111	66.810	LG04
CHR5	12467475	2.778	36.255	LG04
CHR5	12467587	6.944	45.977	LG04
CHR5	12510671	6.944	48.755	LG04
CHR5	12515013	6.944	47.366	LG04
CHR5	12530960	6.944	47.366	LG04
CHR5	12537571	6.944	47.366	LG04
CHR5	12537574	6.944	48.755	LG04
CHR5	12648626	11.111	65.421	LG04
CHR5	12755003	6.944	47.366	LG04
CHR5	12834646	6.944	45.977	LG04
CHR5	13683444	8.333	59.866	LG04
CHR5	13933396	16.667	105.699	LG04
CHR5	1397540	1.389	17.241	LG04
CHR5	14241819	11.111	68.199	LG04
CHR5	14688381	6.944	45.977	LG04
CHR5	14700069	8.333	62.644	LG04
CHR5	14721691	6.944	47.366	LG04
CHR5	14838127	11.111	66.810	LG04
CHR5	15009367	6.944	47.366	LG04
CHR5	15009421	6.944	47.366	LG04
CHR5	1526606	1.389	17.241	LG04
CHR5	1526645	2.778	36.255	LG04
CHR5	15495190	11.111	66.810	LG04
CHR5	16101377	1.389	25.862	LG04
CHR5	16101387	1.389	25.862	LG04
CHR5	16101394	1.389	25.862	LG04
CHR5	16101489	1.389	25.862	LG04
CHR5	16101491	1.389	25.862	LG04
CHR5	16101498	1.389	25.862	LG04
CHR5	16101511	1.389	25.862	LG04
CHR5	16202111	1.389	25.862	LG04
CHR5	16209848	1.389	25.862	LG04
CHR5	16565594	2.778	25.862	LG04
CHR5	16994519	8.333	62.644	LG04
CHR5	17082202	6.944	54.310	LG04
CHR5	17384016	6.944	55.699	LG04
CHR5	17384025	6.944	55.699	LG04
CHR5	17478983	6.944	55.699	LG04
CHR5	1785766	11.111	66.810	LG04
CHR5	17936679	6.944	51.533	LG04
CHR5	18376074	2.778	29.310	LG04
CHR5	18780959	11.111	66.810	LG04
CHR5	19103312	16.667	70.977	LG04
CHR5	19237479	6.944	52.921	LG04
CHR5	19262693	6.944	47.366	LG04
CHR5	19279474	11.111	64.033	LG04
CHR5	19287737	6.944	54.310	LG04
CHR5	19304971	11.111	64.033	LG04
CHR5	19656817	6.944	47.366	LG04
CHR5	19672582	6.944	47.366	LG04
CHR5	19672583	6.944	47.366	LG04
CHR5	19672617	6.944	47.366	LG04
CHR5	19695636	6.944	47.366	LG04
CHR5	19720288	6.944	51.533	LG04
CHR5	19725102	16.667	114.033	LG04
CHR5	19786974	11.111	64.033	LG04
CHR5	19878202	6.944	55.699	LG04
CHR5	19878261	6.944	51.533	LG04
CHR5	19878324	9.722	62.644	LG04
CHR5	19911682	6.944	50.144	LG04
CHR5	19911814	6.944	51.533	LG04
CHR5	19918466	6.944	51.533	LG04
CHR5	20035673	2.778	34.866	LG04
CHR5	20162867	6.944	51.533	LG04
CHR5	20162869	6.944	52.921	LG04
CHR5	20214897	6.944	50.144	LG04
CHR5	20394889	6.944	58.477	LG04
CHR5	20402818	6.944	55.699	LG04
CHR5	20499492	6.944	50.144	LG04
CHR5	20499494	6.944	55.699	LG04
CHR5	20510112	11.111	62.644	LG04
CHR5	20724212	6.944	55.699	LG04
CHR5	20751150	6.944	55.699	LG04
CHR5	20751161	6.944	55.699	LG04
CHR5	20756279	6.944	55.699	LG04
CHR5	20977319	6.944	50.144	LG04
CHR5	20977352	6.944	51.533	LG04
CHR5	20977376	11.111	65.421	LG04
CHR5	21160726	6.944	51.533	LG04
CHR5	21160736	6.944	50.144	LG04
CHR5	21160797	6.944	55.699	LG04
CHR5	21215844	6.944	51.533	LG04
CHR5	21215878	6.944	55.699	LG04
CHR5	21215879	11.111	65.421	LG04
CHR5	21248409	11.111	64.033	LG04
CHR5	21248420	6.944	51.533	LG04
CHR5	21248431	6.944	52.921	LG04
CHR5	21248486	6.944	51.533	LG04
CHR5	2146590	11.111	64.033	LG04
CHR5	21713943	6.944	51.533	LG04
CHR5	2208571	2.778	34.866	LG04
CHR5	28668218	11.111	65.421	LG04
CHR5	28668286	6.944	51.533	LG04
CHR5	3109950	2.778	34.866	LG04
CHR5	3110339	2.778	34.866	LG04
CHR5	3163368	2.778	29.310	LG04
CHR5	3225821	2.778	29.310	LG04
CHR5	3225829	2.778	34.866	LG04
CHR5	3225831	2.778	29.310	LG04
CHR5	3225855	2.778	29.310	LG04
CHR5	3225867	2.778	29.310	LG04
CHR5	3225885	2.778	29.310	LG04
CHR5	3225888	2.778	29.310	LG04
CHR5	3307363	6.944	48.755	LG04
CHR5	34256710	6.944	52.921	LG04
CHR5	34256731	9.722	62.644	LG04
CHR5	34256762	6.944	51.533	LG04
CHR5	40193467	6.944	55.699	LG04
CHR5	40345731	11.111	65.421	LG04
CHR5	40742702	11.111	62.644	LG04
CHR5	41053174	11.111	66.810	LG04
CHR5	41053178	11.111	66.810	LG04
CHR5	41053205	11.111	66.810	LG04
CHR5	4129158	11.111	65.421	LG04
CHR5	41641257	6.944	54.310	LG04
CHR5	41641335	11.111	62.644	LG04
CHR5	41904714	9.722	62.644	LG04
CHR5	41904727	8.333	58.477	LG04
CHR5	41904736	11.111	66.810	LG04
CHR5	41904743	11.111	66.810	LG04
CHR5	41904745	8.333	58.477	LG04
CHR5	41904747	8.333	58.477	LG04
CHR5	41909723	8.333	58.477	LG04
CHR5	41909731	8.333	59.866	LG04
CHR5	42418598	11.111	62.644	LG04
CHR5	42418624	6.944	54.310	LG04
CHR5	42418630	11.111	62.644	LG04
CHR5	42503854	11.111	62.644	LG04
CHR5	42663010	2.778	34.866	LG04
CHR5	42663017	2.778	34.866	LG04
CHR5	42663031	2.778	29.310	LG04
CHR5	42679368	2.778	34.866	LG04
CHR5	42791897	2.778	34.866	LG04
CHR5	43271410	11.111	62.644	LG04
CHR5	43271443	6.944	52.921	LG04
CHR5	43271503	11.111	62.644	LG04
CHR5	43357822	6.944	54.310	LG04
CHR5	43357834	6.944	55.699	LG04
CHR5	43417666	11.111	62.644	LG04
CHR5	43424209	2.778	29.310	LG04
CHR5	43477330	6.944	58.477	LG04
CHR5	43477336	11.111	64.033	LG04
CHR5	43797154	2.778	34.866	LG04
CHR5	44021277	11.111	65.421	LG04
CHR5	44041101	8.333	58.477	LG04
CHR5	44117591	11.111	65.421	LG04
CHR5	44117603	11.111	65.421	LG04
CHR5	44117676	11.111	65.421	LG04
CHR5	44117747	11.111	65.421	LG04
CHR5	44251040	9.722	62.644	LG04
CHR5	44251042	9.722	62.644	LG04
CHR5	44251044	9.722	62.644	LG04
CHR5	44251069	11.111	62.644	LG04
CHR5	44251076	9.722	62.644	LG04
CHR5	44251077	9.722	62.644	LG04
CHR5	44251078	8.333	62.644	LG04
CHR5	44251080	9.722	62.644	LG04
CHR5	44251104	9.722	62.644	LG04
CHR5	44255343	8.333	62.644	LG04
CHR5	44307910	6.944	54.310	LG04
CHR5	44307968	6.944	54.310	LG04
CHR5	44434910	8.333	61.255	LG04
CHR5	44434916	8.333	61.255	LG04
CHR5	44434937	8.333	61.255	LG04
CHR5	44479742	8.333	61.255	LG04
CHR5	44823034	6.944	54.310	LG04
CHR5	45201258	6.944	54.310	LG04
CHR5	45231346	6.944	55.699	LG04
CHR5	45231402	6.944	52.921	LG04
CHR5	45231427	6.944	52.921	LG04
CHR5	45262019	6.944	54.310	LG04
CHR5	45288053	11.111	64.033	LG04
CHR5	45288099	11.111	62.644	LG04
CHR5	45339527	6.944	52.921	LG04
CHR5	45357170	9.722	62.644	LG04
CHR5	45360405	11.111	62.644	LG04
CHR5	45360434	9.722	62.644	LG04
CHR5	45366545	9.722	62.644	LG04
CHR5	45366552	11.111	64.033	LG04
CHR5	45366580	11.111	64.033	LG04
CHR5	45377899	9.722	62.644	LG04
CHR5	45377961	11.111	64.033	LG04
CHR5	45463944	11.111	64.033	LG04
CHR5	45475937	11.111	64.033	LG04
CHR5	45494673	11.111	62.644	LG04
CHR5	45741116	8.333	58.477	LG04
CHR5	45741160	6.944	55.699	LG04
CHR5	45741161	8.333	58.477	LG04
CHR5	45751092	6.944	55.699	LG04
CHR5	45760173	6.944	57.088	LG04
CHR5	45898982	6.944	47.366	LG04
CHR5	45899023	6.944	47.366	LG04
CHR5	45970721	11.111	64.033	LG04
CHR5	45970731	11.111	66.810	LG04
CHR5	46029615	8.333	62.644	LG04
CHR5	46029619	9.722	62.644	LG04
CHR5	46029632	9.722	62.644	LG04
CHR5	46029640	11.111	62.644	LG04
CHR5	46029644	8.333	62.644	LG04
CHR5	46213344	11.111	64.033	LG04
CHR5	46242532	8.333	58.477	LG04
CHR5	4634571	4.167	43.199	LG04
CHR5	4634572	6.944	45.977	LG04
CHR5	4634598	6.944	45.977	LG04
CHR5	46380371	11.111	64.033	LG04
CHR5	46380373	11.111	62.644	LG04
CHR5	46380431	11.111	64.033	LG04
CHR5	46380446	11.111	62.644	LG04
CHR5	46380447	11.111	64.033	LG04
CHR5	46534647	11.111	66.810	LG04
CHR5	46534654	11.111	66.810	LG04
CHR5	46569085	20.833	118.199	LG04
CHR5	46648666	6.944	54.310	LG04
CHR5	46648667	6.944	52.921	LG04
CHR5	46648687	6.944	52.921	LG04
CHR5	46689376	8.333	61.255	LG04
CHR5	46747061	8.333	61.255	LG04
CHR5	46747169	6.944	51.533	LG04
